source,shot_id,competition,season,date,team,player,period,minute,second,location_x,location_y,distance_to_goal_m,shot_angle_deg,location_zone,body_part,technique,free_kick_type,shot_type_raw,play_pattern_raw,xg,gk_distance_to_goal_m,outcome,is_goal,team_strength_proxy
huggingface,4fea24f6385de02168a7b4b7541abc78,Ligue 1,2015/2016,,-7535466148074470587,-2817167891926957845,2,62,27,84.1,44.9,33.13,12.49,,Left Foot,Normal,direct,Free Kick,From Free Kick,0.008,,Saved,0,
huggingface,d5d793bf48a53e945e7a86277c190020,Ligue 1,2015/2016,,-5927534483823570262,-3999453641136715027,2,63,49,113.4,29.2,11.57,20.11,,Left Foot,Normal,indirect,Open Play,From Free Kick,0.2186,,Saved,0,
huggingface,32f724814b6e4670139f84f8b0afb231,Ligue 1,2015/2016,,-4469021047651084690,2678065996678613614,2,63,54,104.6,46.3,15.21,25.28,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0341,,Goal,1,
huggingface,055f9133c7a1175fffd3484fcabdf24c,Ligue 1,2015/2016,,880946248911110405,5162926117777486511,2,63,20,85.5,31.2,32.56,12.43,,Left Foot,Normal,direct,Free Kick,From Free Kick,0.0094,,Blocked,0,
huggingface,dd0362fc5e67a3fabfc285fe532b3bdd,Ligue 1,2015/2016,,217691966740393183,5232354199014773339,2,63,17,86.7,36.2,30.65,13.53,,Right Foot,Normal,direct,Free Kick,From Free Kick,0.0221,,Off T,0,
huggingface,cb7f0403e9ed1cdfea257c5239709ed5,Ligue 1,2015/2016,,-3769669786313054190,-8696642134719132274,2,63,28,107.4,21.7,20.32,11.92,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0132,,Off T,0,
huggingface,57fd67808905b440290436d1905d4474,Ligue 1,2015/2016,,-6272803858404255961,-577706586638019922,2,63,2,102.8,46.4,16.78,23.22,,Right Foot,Half Volley,indirect,Open Play,From Free Kick,0.0656,,Blocked,0,
huggingface,1e7f136d67e6d99eb306423bdb9e8001,Ligue 1,2015/2016,,8031505696807805891,-4336897881920203093,2,63,57,112.3,16.7,22.44,6.0,,Right Foot,Normal,direct,Free Kick,From Free Kick,0.0083,,Saved,0,
huggingface,03c9dfb52dc8428bff02f267572bb9cb,Ligue 1,2015/2016,,-6687712751486697361,-3608877867780201910,2,63,41,110.9,33.8,10.07,34.67,,Head,Normal,indirect,Open Play,From Free Kick,0.2481,,Off T,0,
huggingface,09f554d2e762fc91604b7945f6018ec6,Ligue 1,2015/2016,,3417250805755843880,-350974440446782700,2,63,27,105.1,31.1,15.87,22.68,,Right Foot,Volley,indirect,Open Play,From Free Kick,0.0535,,Blocked,0,
huggingface,9376d665a0792bfaa0675baf615e6899,Ligue 1,2015/2016,,-7535466148074470587,-206387560177953682,2,63,3,107.2,48.1,13.85,25.63,,Right Foot,Half Volley,indirect,Open Play,From Free Kick,0.059,,Blocked,0,
huggingface,bd5dca47961ba83cfb8ca0724b71f902,Ligue 1,2015/2016,,4096399060242247827,-6912438345539870984,2,63,29,94.7,22.0,28.39,12.05,,Right Foot,Normal,direct,Free Kick,From Free Kick,0.0106,,Saved,0,
huggingface,b09c37ef020ef0fdc4fc29eece66086d,Ligue 1,2015/2016,,-4818824869614851391,8321345293181178372,2,63,8,100.0,38.2,18.36,22.45,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.034,,Blocked,0,
huggingface,61c794b64293789da0cfdf8a6ab5b446,Ligue 1,2015/2016,,-5927534483823570262,-6763963230569721118,2,63,5,110.7,39.1,8.54,46.22,,Right Foot,Volley,indirect,Open Play,From Free Kick,0.1579,,Saved,0,
huggingface,e8487d4d9b46b2bb16fc28464603d6fd,Ligue 1,2015/2016,,2967746240071591751,-8951559462361429162,2,63,46,103.7,48.5,16.81,22.05,,Left Foot,Normal,indirect,Open Play,From Free Kick,0.1209,,Off T,0,
huggingface,c9787b49db5331f0d81e20be862a0a14,Ligue 1,2015/2016,,2967746240071591751,-5112405990919776486,2,63,52,104.8,26.2,18.77,16.69,,Left Foot,Normal,indirect,Open Play,From Free Kick,0.0237,,Off T,0,
huggingface,9a3e26cf56b005c98b9404f672ee8539,Ligue 1,2015/2016,,3417250805755843880,-2289502329823583557,2,63,13,94.0,29.8,25.54,15.23,,Right Foot,Normal,direct,Free Kick,From Free Kick,0.0454,,Off T,0,
huggingface,77617b7ba40eeba01528bb2e349f5602,Ligue 1,2015/2016,,-1014716689705104764,3257715398159157468,2,63,57,111.5,48.8,11.19,26.96,,Head,Normal,indirect,Open Play,From Free Kick,0.0465,,Off T,0,
huggingface,1b258bd9de56a95ae110cf06805df98b,Ligue 1,2015/2016,,8031505696807805891,8098756667158105610,2,63,57,111.2,41.6,8.18,47.73,,Head,Normal,indirect,Open Play,From Free Kick,0.1392,,Off T,0,
huggingface,03f2b0ba18348df37e835aa16c9c5a76,Ligue 1,2015/2016,,-6687712751486697361,2986667622549512908,2,63,38,108.1,37.7,11.08,36.03,,Head,Normal,indirect,Open Play,From Free Kick,0.0389,,Off T,0,
huggingface,ed60a746a971f92af3efc7a0d0f7e497,Ligue 1,2015/2016,,-6272803858404255961,-2816164962747237396,2,63,37,97.7,21.8,26.32,12.38,,Right Foot,Normal,direct,Free Kick,From Free Kick,0.0113,,Off T,0,
huggingface,b2798ee7399ec78b6c32b2db909ddba7,Ligue 1,2015/2016,,-4818824869614851391,7839065709822201270,2,63,8,108.9,38.2,10.28,38.8,,Right Foot,Half Volley,indirect,Open Play,From Free Kick,0.2552,,Wayward,0,
huggingface,47d793f2c423cfc941d31783b5b2ce91,Ligue 1,2015/2016,,-413504502815614785,634191170413585268,2,63,46,112.2,28.7,12.56,19.88,,Left Foot,Normal,indirect,Open Play,From Free Kick,0.1138,,Saved,0,
huggingface,cc1e377437ccc8995cdf38a36d676fbe,Ligue 1,2015/2016,,4096399060242247827,-8856978605174010315,2,63,19,103.7,46.8,16.15,23.78,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0574,,Blocked,0,
huggingface,1e90218c7463406ac70a3fc9c01ce83f,Ligue 1,2015/2016,,-413504502815614785,6693472745018166845,2,63,38,103.5,45.7,15.96,24.57,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.147,,Goal,1,
huggingface,dfdf59e4a27fe4a1bfb4eff326f612bf,Ligue 1,2015/2016,,217691966740393183,5232354199014773339,2,63,13,106.9,37.8,12.15,33.15,,Left Foot,Volley,indirect,Open Play,From Free Kick,0.1006,,Off T,0,
huggingface,dfe471c9c976f7de8198adecd82377cf,Ligue 1,2015/2016,,-4818824869614851391,-8154627007041081394,2,63,32,113.9,44.0,6.67,52.67,,Head,Normal,indirect,Open Play,From Free Kick,0.1453,,Off T,0,
huggingface,606edd3ee8a75a14163384000bd33652,Ligue 1,2015/2016,,8202855477676843556,6214346629906414244,2,63,38,104.8,13.3,28.09,7.47,,Right Foot,Normal,direct,Free Kick,From Free Kick,0.0082,,Saved,0,
huggingface,f398677b7129d963fdde5003facaea85,Ligue 1,2015/2016,,6204573536849879429,8893032761505844256,2,63,0,113.1,48.1,9.73,29.59,,Right Foot,Volley,indirect,Open Play,From Free Kick,0.1093,,Blocked,0,
huggingface,c2008e9e4d11b653a89a61ff4f0330ff,Ligue 1,2015/2016,,2967746240071591751,-8951559462361429162,2,63,30,112.8,54.5,14.8,13.17,,Left Foot,Normal,indirect,Open Play,From Free Kick,0.0378,,Blocked,0,
huggingface,495fb27622b0a047ee7ed7036e06e22c,Ligue 1,2015/2016,,217691966740393183,7894292425144399001,2,63,18,111.6,42.1,7.92,48.73,,Head,Normal,indirect,Open Play,From Free Kick,0.0738,,Off T,0,
huggingface,044d0dbc5863698542e495e2f9052b2b,Ligue 1,2015/2016,,-7392923632158937138,9138740706124611715,2,64,30,91.0,56.4,30.46,11.97,,Left Foot,Normal,direct,Free Kick,From Free Kick,0.0087,,Off T,0,
huggingface,29d1a41526836e4e96f8e099a626126a,Ligue 1,2015/2016,,-5927534483823570262,2890528404795270313,2,64,58,108.9,51.3,14.48,20.71,,Head,Normal,indirect,Open Play,From Free Kick,0.0313,,Saved,0,
huggingface,7b92afba1e9b9519e16cebccb940da41,Ligue 1,2015/2016,,3417250805755843880,-4881892955981409333,2,64,6,108.5,48.4,13.02,26.22,,Head,Normal,indirect,Open Play,From Free Kick,0.0545,,Off T,0,
huggingface,39c15fdfba81a21fba3f130e66315b60,Ligue 1,2015/2016,,-7535466148074470587,-5034637182479528544,2,64,50,103.9,54.1,19.57,16.25,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0656,,Saved,0,
huggingface,f1f34e33f9da2399516da96a68ac1a17,Ligue 1,2015/2016,,880946248911110405,607561247937094082,2,64,14,90.3,42.7,27.27,15.22,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0236,,Blocked,0,
huggingface,e95d806c10fff1c74c55e74946492fcc,Ligue 1,2015/2016,,-3769669786313054190,7653358220288937676,2,64,58,97.9,58.0,26.06,12.52,,Right Foot,Lob,indirect,Open Play,From Free Kick,0.0574,,Off T,0,
huggingface,0f1a561a580aadd38c5264a786d01a2f,Ligue 1,2015/2016,,-5927534483823570262,7735491271596280295,2,64,12,110.0,21.0,19.63,10.19,,Left Foot,Half Volley,indirect,Open Play,From Free Kick,0.0089,,Off T,0,
huggingface,0502eeb01fd3bc53dafb4b40e4b8c04c,Ligue 1,2015/2016,,8031505696807805891,6248773176196769491,2,64,53,101.6,25.3,21.54,15.28,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0287,,Blocked,0,
huggingface,051079247245317a01d8febbe8aa054d,Ligue 1,2015/2016,,217691966740393183,236328054623906370,2,64,19,114.2,55.3,14.96,10.44,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0209,,Off T,0,
huggingface,e16c92503a6beadad3516e91fec6ad9f,Ligue 1,2015/2016,,-1014716689705104764,5605717431502032307,2,64,14,90.0,37.5,27.53,15.09,,Right Foot,Normal,direct,Free Kick,From Free Kick,0.0396,,Saved,0,
huggingface,6c70ae0fa34d758a9cea127a6d327abd,Ligue 1,2015/2016,,-6687712751486697361,7619681246254270006,2,64,3,93.1,50.3,26.34,14.81,,Left Foot,Half Volley,indirect,Open Play,From Free Kick,0.0214,,Off T,0,
huggingface,b3a52a4923f0c95121caab520338fa39,Ligue 1,2015/2016,,8202855477676843556,2725793734985917010,2,64,55,102.0,48.4,18.16,20.83,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.109,,Off T,0,
huggingface,f73cecdb77307d6aa9c72ece55fc830a,Ligue 1,2015/2016,,-4818824869614851391,8321345293181178372,2,64,27,107.4,53.7,17.02,16.96,,Left Foot,Half Volley,indirect,Open Play,From Free Kick,0.0409,,Off T,0,
huggingface,c675127761bedc18ae0ca03607e6acb5,Ligue 1,2015/2016,,6204573536849879429,-1368362540071494077,2,64,58,106.8,23.5,19.32,13.78,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0271,,Off T,0,
huggingface,c5edce93c6fb329b2fc0ed096f74aeda,Ligue 1,2015/2016,,-6687712751486697361,-3608877867780201910,2,64,3,98.8,33.5,20.28,19.62,,Left Foot,Normal,indirect,Open Play,From Free Kick,0.0529,,Off T,0,
huggingface,70addc87ae320d53f00889e32aa629d2,Ligue 1,2015/2016,,4096399060242247827,-6912438345539870984,2,64,19,103.6,27.1,19.08,17.37,,Right Foot,Half Volley,indirect,Open Play,From Free Kick,0.0636,,Saved,0,
huggingface,7e0d184fa16606e216f5dcd1b01d87b2,Ligue 1,2015/2016,,-4818824869614851391,-359100421818872629,2,64,45,98.1,25.7,23.92,14.69,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0263,,Wayward,0,
huggingface,fd529449858799dd6c3a2d8a63921021,Ligue 1,2015/2016,,-7535466148074470587,1010586478373553080,2,64,34,94.4,42.4,23.51,17.61,,Left Foot,Normal,indirect,Open Play,From Free Kick,0.0476,,Saved,0,
huggingface,2b3b7a7cb7e69ae2fb3c340e27ce1c72,Ligue 1,2015/2016,,-8205174094325881322,-2563434428360132175,2,64,7,57.6,43.9,57.17,7.31,,Right Foot,Lob,direct,Free Kick,From Free Kick,0.0042,,Saved Off Target,0,
huggingface,ed3c451bd8149a3bf1db402fde4ce813,Ligue 1,2015/2016,,8031505696807805891,3787196829786101675,2,65,7,84.5,41.8,32.5,12.83,,Right Foot,Normal,direct,Free Kick,From Free Kick,0.0155,,Blocked,0,
huggingface,73c61645a906054cc51dfb2e3bc0f14a,Ligue 1,2015/2016,,-3769669786313054190,-3532606945570235621,2,65,34,106.7,25.8,17.79,16.36,,Left Foot,Normal,indirect,Open Play,From Free Kick,0.0635,,Saved,0,
huggingface,985c4361a1ae82f5aa2fa9a49e8cc65b,Ligue 1,2015/2016,,-6272803858404255961,2943743226467331900,2,65,59,92.9,41.0,24.8,16.77,,Right Foot,Normal,direct,Free Kick,From Free Kick,0.0566,,Off T,0,
huggingface,de7d2e35bf5c82423574f8939b31d715,Ligue 1,2015/2016,,-5927534483823570262,7567318572782681470,2,65,3,99.9,53.8,22.29,15.54,,Right Foot,Half Volley,indirect,Open Play,From Free Kick,0.0261,,Blocked,0,
huggingface,9aa62292b7e02093359558ea3375c100,Ligue 1,2015/2016,,3417250805755843880,-2289502329823583557,2,65,28,99.3,31.3,20.53,18.74,,Right Foot,Half Volley,indirect,Open Play,From Free Kick,0.0281,,Blocked,0,
huggingface,28ceae44992f10dc50128bb75e4856dc,Ligue 1,2015/2016,,-7392923632158937138,5321347807542934067,2,65,11,102.5,44.9,16.62,24.01,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0718,,Saved,0,
huggingface,e545cf2d4cae6aecedf8f1b99c802b46,Ligue 1,2015/2016,,-4818824869614851391,458490753401402932,2,65,41,117.5,47.9,7.58,20.8,,Head,Normal,indirect,Open Play,From Free Kick,0.0832,,Off T,0,
huggingface,be841aec8e7b4aea616497c1f772adb5,Ligue 1,2015/2016,,8202855477676843556,7231203693854704831,2,65,7,100.1,56.8,23.81,13.52,,Left Foot,Normal,direct,Free Kick,From Free Kick,0.046,,Off T,0,
huggingface,6ec7bf7fd077e21b0197527ff42fcbea,Ligue 1,2015/2016,,6204573536849879429,-9042438012483643347,2,65,18,93.1,43.0,24.75,16.72,,Right Foot,Normal,direct,Free Kick,From Free Kick,0.0587,,Off T,0,
huggingface,37776e246c30afb775165ea230b5e252,Ligue 1,2015/2016,,4096399060242247827,6759928676263933358,2,65,45,106.4,19.2,22.72,10.25,,Left Foot,Normal,indirect,Open Play,From Free Kick,0.0081,,Wayward,0,
huggingface,d8e365fd44cdc1788472dc9eaabb9fbc,Ligue 1,2015/2016,,217691966740393183,-3055631677442636753,2,65,57,90.9,24.2,30.28,12.16,,Left Foot,Normal,indirect,Open Play,From Free Kick,0.0082,,Blocked,0,
huggingface,be1ea93a9e088dad985b275810548b09,Ligue 1,2015/2016,,-4469021047651084690,-719469483104350201,2,65,35,97.7,54.1,24.13,14.7,,Right Foot,Half Volley,indirect,Open Play,From Free Kick,0.0159,,Off T,0,
huggingface,9ceebce8809767975800bd4c4c551c25,Ligue 1,2015/2016,,880946248911110405,5162926117777486511,2,65,16,95.8,57.3,27.2,12.56,,Left Foot,Normal,direct,Free Kick,From Free Kick,0.017,,Blocked,0,
huggingface,7010636ab696c726d5a7e5721ffc1c5c,Ligue 1,2015/2016,,-8205174094325881322,1682182221969077316,2,65,12,98.9,25.3,23.51,14.66,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0272,,Saved,0,
huggingface,87b4751c92a3e2045ebef2771c020ac6,Ligue 1,2015/2016,,-3769669786313054190,7653358220288937676,2,65,52,98.5,30.4,21.53,17.72,,Left Foot,Normal,indirect,Open Play,From Free Kick,0.0425,,Off T,0,
huggingface,75bc5dbba6c6bc65a5867471b780a6fa,Ligue 1,2015/2016,,2967746240071591751,4710404364905242588,2,65,48,107.6,25.6,17.38,16.04,,Left Foot,Half Volley,indirect,Open Play,From Free Kick,0.0455,,Off T,0,
huggingface,0782ab199a3f112f84b06fff790bafbe,Ligue 1,2015/2016,,217691966740393183,-7247647241342173702,2,65,19,93.7,53.6,27.07,13.74,,Left Foot,Normal,direct,Free Kick,From Free Kick,0.0384,,Off T,0,
huggingface,88076c092ce50c46d8fca1954ebf1f54,Ligue 1,2015/2016,,-7535466148074470587,-2817167891926957845,2,65,20,97.3,38.9,20.78,19.94,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0434,,Blocked,0,
huggingface,4e58e91177bd90d416619dcebf8d580a,Ligue 1,2015/2016,,-4469021047651084690,2678065996678613614,2,65,44,113.4,46.0,8.16,39.72,,Head,Diving Header,indirect,Open Play,From Free Kick,0.1174,,Saved,0,
huggingface,f490c832b3f882de9afb9c928326782c,Ligue 1,2015/2016,,3417250805755843880,-2289502329823583557,2,65,29,101.7,20.4,24.52,11.76,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0099,,Blocked,0,
huggingface,5a580eb6242b9cff0c28bff68b8c0e6a,Ligue 1,2015/2016,,8031505696807805891,5862734563656236513,2,65,19,97.7,41.2,20.42,20.28,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0457,,Wayward,0,
huggingface,4e708d0529f2dc114e09f0ff2e64a65d,Ligue 1,2015/2016,,-3769669786313054190,-738227343575629256,2,65,36,102.1,41.7,16.44,24.99,,Right Foot,Half Volley,indirect,Open Play,From Free Kick,0.1219,,Off T,0,
huggingface,f958c8c6b88898cfbf875f0b971e8067,Ligue 1,2015/2016,,3417250805755843880,-2289502329823583557,2,66,46,92.2,29.8,27.08,14.49,,Right Foot,Normal,direct,Free Kick,From Free Kick,0.0396,,Off T,0,
huggingface,b56e01edc53a7012d012b2dc1d429e3c,Ligue 1,2015/2016,,-8205174094325881322,2719764896868362124,2,66,35,96.3,15.6,31.1,9.43,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0068,,Off T,0,
huggingface,389b0b86d7a7784f750ca2b96991b293,Ligue 1,2015/2016,,880946248911110405,5013386224969816461,2,66,9,111.4,37.8,8.12,47.61,,Head,Normal,indirect,Open Play,From Free Kick,0.0684,,Wayward,0,
huggingface,5cba12939390c14f56535ff35b067309,Ligue 1,2015/2016,,-6272803858404255961,-2816164962747237396,2,66,45,99.8,41.7,18.54,22.25,,Left Foot,Normal,indirect,Open Play,From Free Kick,0.0845,,Saved,0,
huggingface,0e61e383ee1546a892e927efc38ea5d0,Ligue 1,2015/2016,,-1014716689705104764,-3912796461743272696,2,66,48,90.2,47.4,28.08,14.43,,Left Foot,Half Volley,indirect,Open Play,From Free Kick,0.0196,,Wayward,0,
huggingface,3c7e6f42bf016730ebf9f3295bb0bd9c,Ligue 1,2015/2016,,-8205174094325881322,1682182221969077316,2,66,6,93.7,27.7,26.55,14.27,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0222,,Post,0,
huggingface,f373e821183d6906c1e49e9a35062cd7,Ligue 1,2015/2016,,2967746240071591751,-5112405990919776486,2,66,23,113.6,41.6,6.03,61.74,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.917,,Goal,1,
huggingface,5142c4d560b9044efa1c4c93500955bd,Ligue 1,2015/2016,,-5927534483823570262,-400676624043502030,2,66,59,106.4,47.8,14.34,25.34,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.2994,,Off T,0,
huggingface,24fa16c0a7b91cb1143235c6199f19ad,Ligue 1,2015/2016,,-7392923632158937138,-7059695396945320077,2,66,39,92.3,39.6,25.33,16.43,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0323,,Off T,0,
huggingface,12c305c5a21c2aa916599c185ce3fb7d,Ligue 1,2015/2016,,-5927534483823570262,-3999453641136715027,2,66,11,104.8,19.7,23.19,10.97,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0097,,Goal,1,
huggingface,80ac5c5cf49eb1e4505aff8e83b79e23,Ligue 1,2015/2016,,2967746240071591751,2188165261397044049,2,66,38,90.2,44.5,27.56,14.96,,Left Foot,Normal,indirect,Open Play,From Free Kick,0.0242,,Blocked,0,
huggingface,7d1f32f03ba040fcd6ebada1b23af763,Ligue 1,2015/2016,,3417250805755843880,6570622051841787886,2,66,20,82.7,43.1,34.22,12.16,,Left Foot,Normal,direct,Free Kick,From Free Kick,0.0075,,Saved Off Target,0,
huggingface,367acdebb20ea217b70f208ad0935a4c,Ligue 1,2015/2016,,3417250805755843880,6570622051841787886,2,66,31,99.9,44.3,18.8,21.58,,Left Foot,Normal,direct,Free Kick,From Free Kick,0.0844,,Off T,0,
huggingface,3cc594e5524846db10ff6f26e66cd074,Ligue 1,2015/2016,,-7392923632158937138,5321347807542934067,2,66,24,96.0,32.5,22.99,17.31,,Right Foot,Normal,direct,Free Kick,From Free Kick,0.0661,,Off T,0,
huggingface,658c74b7c13eed35012f5e3ba39358f1,Ligue 1,2015/2016,,217691966740393183,-7247647241342173702,2,66,12,109.4,48.9,12.66,25.78,,Left Foot,Normal,indirect,Open Play,From Free Kick,0.2732,,Blocked,0,
huggingface,7ce275296b28f6a59905086fd5bb7d2c,Ligue 1,2015/2016,,4096399060242247827,2064213777101056906,2,66,47,112.0,38.4,7.46,51.69,,Head,Normal,indirect,Open Play,From Free Kick,0.2449,,Goal,1,
huggingface,845405c6bade8dc312760dc33326dc2f,Ligue 1,2015/2016,,-5927534483823570262,8396483828302244364,2,66,40,116.0,43.3,4.74,71.21,,Other,Normal,indirect,Open Play,From Free Kick,0.3482,,Post,0,
huggingface,2d813aa942e19cc5acb1daff434fa620,Ligue 1,2015/2016,,-4818824869614851391,7839065709822201270,2,66,53,110.3,36.3,9.49,40.21,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.3058,,Goal,1,
huggingface,65d7bd17315126ddde9195327d849b5d,Ligue 1,2015/2016,,-4818824869614851391,7290016868756111364,2,66,53,100.2,26.3,22.02,15.69,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0342,,Blocked,0,
huggingface,e1119d977bfa607bc8ede55c4c099718,Ligue 1,2015/2016,,-8205174094325881322,2092009535039471623,2,66,9,107.9,48.2,13.37,26.09,,Right Foot,Half Volley,indirect,Open Play,From Free Kick,0.1044,,Blocked,0,
huggingface,0ac38d2105d52562c53bd6fa3286bcf8,Ligue 1,2015/2016,,6204573536849879429,8893032761505844256,2,66,52,98.0,51.3,22.62,16.46,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0325,,Off T,0,
huggingface,81b88df950934f87ed5e62b9c8e861ba,Ligue 1,2015/2016,,-4469021047651084690,2678065996678613614,2,67,35,106.5,37.7,12.52,32.19,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.085,,Blocked,0,
huggingface,1bc36b74fac0b8f053d8e311e691c61d,Ligue 1,2015/2016,,-5927534483823570262,7567318572782681470,2,67,57,102.9,38.8,15.67,26.21,,Left Foot,Half Volley,indirect,Open Play,From Free Kick,0.035,,Blocked,0,
huggingface,2602d7d8fcc2ff3892c50f5992b8aa56,Ligue 1,2015/2016,,217691966740393183,6392371371303512982,2,67,28,107.4,51.2,15.42,20.6,,Left Foot,Half Volley,indirect,Open Play,From Free Kick,0.0493,,Blocked,0,
huggingface,deacbc22e21007661654b2654ac2156a,Ligue 1,2015/2016,,-413504502815614785,8984347939980788269,2,67,22,87.5,35.8,29.97,13.81,,Right Foot,Half Volley,indirect,Open Play,From Free Kick,0.0103,,Blocked,0,
huggingface,2e23f9802eecec61dbfd53e8ec20ab6a,Ligue 1,2015/2016,,880946248911110405,4237006259993880908,2,67,41,111.7,8.9,29.43,3.72,,Right Foot,Normal,direct,Free Kick,From Free Kick,0.0076,,Goal,1,
huggingface,661b81f621c136c703d13b852e5e6a5e,Ligue 1,2015/2016,,4096399060242247827,-8856978605174010315,2,67,17,99.4,46.6,19.78,20.04,,Left Foot,Normal,indirect,Open Play,From Free Kick,0.0699,,Blocked,0,
huggingface,314c2283ab3e1f5c76e6a107d79fa15d,Ligue 1,2015/2016,,4096399060242247827,-1913289860770522112,2,67,27,89.4,42.4,28.07,14.81,,Right Foot,Normal,direct,Free Kick,From Free Kick,0.0378,,Saved,0,
huggingface,14153c45bbee0216559d384fdf1179bf,Ligue 1,2015/2016,,-4469021047651084690,585868138695195231,2,67,45,105.5,38.5,13.33,30.55,,Head,Normal,indirect,Open Play,From Free Kick,0.0392,,Off T,0,
huggingface,91c1d63b8c94b3a65877eee77c34a07e,Ligue 1,2015/2016,,217691966740393183,5232354199014773339,2,67,52,93.0,35.5,25.03,16.41,,Right Foot,Normal,direct,Free Kick,From Free Kick,0.0609,,Saved,0,
huggingface,c052f0a5449fd3e1af5c9ac8b04119b0,Ligue 1,2015/2016,,8031505696807805891,2114500280673237211,2,67,18,114.6,38.2,5.2,69.21,,Head,Normal,indirect,Open Play,From Free Kick,0.2018,,Off T,0,
huggingface,f4e2dd2c17148535a143ba0a8a2d24aa,Ligue 1,2015/2016,,-1014716689705104764,7085159275712474779,2,67,19,107.3,45.1,12.51,30.67,,Head,Normal,indirect,Open Play,From Free Kick,0.0569,,Off T,0,
huggingface,910f3618f7991d067376be8249be8796,Ligue 1,2015/2016,,217691966740393183,-3632981499406567805,2,67,53,87.0,48.7,31.21,12.94,,Right Foot,Normal,direct,Free Kick,From Free Kick,0.0213,,Blocked,0,
huggingface,43dce3a2cf936ed1dbe814163472770e,Ligue 1,2015/2016,,-3769669786313054190,1503576999880416667,2,67,2,110.3,40.6,8.89,44.69,,Head,Normal,indirect,Open Play,From Free Kick,0.0591,,Off T,0,
